Name,NamePattern,Chapter_num,Position
林黛玉,林黛玉,25,4901
林黛玉,林黛玉,25,4966
林黛玉,林黛玉,25,5028
林黛玉,林黛玉,25,5121
林黛玉,林黛玉,25,5167
林黛玉,林黛玉,25,5271
林黛玉,林黛玉,25,5359
林黛玉,林黛玉,25,5495
林黛玉,林黛玉,25,5515
林黛玉,林黛玉,25,5538
林黛玉,林黛玉,25,5568
林黛玉,林黛玉,25,5607
林黛玉,林黛玉,25,5664
林黛玉,林黛玉,25,5995
林黛玉,林黛玉,25,7825
林黛玉,林黛玉,25,7860
林黛玉,林黛玉,25,7998
林黛玉,黛玉,25,1898
林黛玉,黛玉,25,1954
林黛玉,黛玉,25,1988
林黛玉,黛玉,25,2058
林黛玉,黛玉,25,2158
林黛玉,黛玉,25,4513
林黛玉,黛玉,25,4630
林黛玉,黛玉,25,4674
林黛玉,黛玉,25,4721
林黛玉,黛玉,25,4770
林黛玉,黛玉,25,4902
林黛玉,黛玉,25,4967
林黛玉,黛玉,25,5029
林黛玉,黛玉,25,5122
林黛玉,黛玉,25,5168
林黛玉,黛玉,25,5272
林黛玉,黛玉,25,5360
林黛玉,黛玉,25,5496
林黛玉,黛玉,25,5516
林黛玉,黛玉,25,5539
林黛玉,黛玉,25,5569
林黛玉,黛玉,25,5608
林黛玉,黛玉,25,5665
林黛玉,黛玉,25,5996
林黛玉,黛玉,25,7826
林黛玉,黛玉,25,7861
林黛玉,黛玉,25,7999
林黛玉,颦儿,25,5285
林黛玉,林姑娘,25,476
林黛玉,林姑娘,25,7979
林黛玉,林妹妹,25,5469
薛宝钗,薛宝钗,25,5947
薛宝钗,薛宝钗,25,7821
薛宝钗,薛宝钗,25,7876
薛宝钗,宝钗,25,710
薛宝钗,宝钗,25,4693
薛宝钗,宝钗,25,4847
薛宝钗,宝钗,25,5147
薛宝钗,宝钗,25,5279
薛宝钗,宝钗,25,5342
薛宝钗,宝钗,25,5373
薛宝钗,宝钗,25,5948
薛宝钗,宝钗,25,7822
薛宝钗,宝钗,25,7877
薛宝钗,宝钗,25,7919
薛宝钗,宝姐姐,25,7907
香菱,香菱,25,5957
袭人,袭人,25,171
袭人,袭人,25,438
袭人,袭人,25,452
袭人,袭人,25,1883
袭人,袭人,25,6474
袭人,袭人,25,7832
贾母,老太太,25,1797
贾母,老太太,25,6588
贾母,老祖宗,25,2876
贾母,贾母,25,670
贾母,贾母,25,681
贾母,贾母,25,1738
贾母,贾母,25,2185
贾母,贾母,25,2211
贾母,贾母,25,2325
贾母,贾母,25,2437
贾母,贾母,25,2555
贾母,贾母,25,2634
贾母,贾母,25,2834
贾母,贾母,25,2933
贾母,贾母,25,2983
贾母,贾母,25,5684
贾母,贾母,25,5729
贾母,贾母,25,6235
贾母,贾母,25,6273
贾母,贾母,25,6461
贾母,贾母,25,6516
贾母,贾母,25,6563
贾母,贾母,25,6665
贾母,贾母,25,6892
贾母,贾母,25,7001
贾母,贾母,25,7037
贾母,贾母,25,7686
贾母,贾母,25,7766
王熙凤,凤姐儿,25,699
王熙凤,凤姐儿,25,4790
王熙凤,凤姐,25,699
王熙凤,凤姐,25,980
王熙凤,凤姐,25,1498
王熙凤,凤姐,25,1650
王熙凤,凤姐,25,1814
王熙凤,凤姐,25,4690
王熙凤,凤姐,25,4741
王熙凤,凤姐,25,4790
王熙凤,凤姐,25,4866
王熙凤,凤姐,25,4947
王熙凤,凤姐,25,4987
王熙凤,凤姐,25,5063
王熙凤,凤姐,25,5201
王熙凤,凤姐,25,5355
王熙凤,凤姐,25,5422
王熙凤,凤姐,25,5487
王熙凤,凤姐,25,5803
王熙凤,凤姐,25,6408
王熙凤,凤姐,25,7955
王熙凤,凤姐,25,8042
王熙凤,琏二奶奶,25,3510
王夫人,王夫人,25,672
王夫人,王夫人,25,677
王夫人,王夫人,25,728
王夫人,王夫人,25,759
王夫人,王夫人,25,854
王夫人,王夫人,25,988
王夫人,王夫人,25,992
王夫人,王夫人,25,1043
王夫人,王夫人,25,1081
王夫人,王夫人,25,1087
王夫人,王夫人,25,1108
王夫人,王夫人,25,1120
王夫人,王夫人,25,1192
王夫人,王夫人,25,1472
王夫人,王夫人,25,1563
王夫人,王夫人,25,1568
王夫人,王夫人,25,1723
王夫人,王夫人,25,1867
王夫人,王夫人,25,4472
王夫人,王夫人,25,5383
王夫人,王夫人,25,5680
王夫人,王夫人,25,5732
王夫人,王夫人,25,6209
王夫人,王夫人,25,6238
王夫人,王夫人,25,6464
王夫人,王夫人,25,7004
王夫人,王夫人,25,7717
王夫人,王夫人,25,7732
王夫人,王夫人,25,7769
贾政,贾政,25,5889
贾政,贾政,25,6266
贾政,贾政,25,6308
贾政,贾政,25,6832
贾政,贾政,25,7029
贾政,贾政,25,7187
贾政,贾政,25,7236
贾政,贾政,25,7286
贾政,贾政,25,7398
贾政,贾政,25,7580
贾政,贾政,25,7656
贾琏,贾琏,25,6468
邢夫人,邢夫人,25,6110
邢夫人,邢夫人,25,6242
贾赦,贾赦,25,6263
贾赦,贾赦,25,6297
贾赦,贾赦,25,6322
贾赦,贾赦,25,6378
贾惜春,惜春,25,7902
贾惜春,贾惜春,25,7901
李纨,李纨,25,5524
贾环,贾环,25,732
贾环,贾环,25,755
贾环,贾环,25,869
贾环,贾环,25,893
贾环,贾环,25,939
贾环,贾环,25,1237
贾环,贾环,25,1306
贾环,贾环,25,1495
贾环,贾环,25,1573
贾环,贾环,25,1666
贾环,贾环,25,6500
贾环,环哥,25,3353
赵姨娘,赵姨娘,25,1543
赵姨娘,赵姨娘,25,1579
赵姨娘,赵姨娘,25,1634
赵姨娘,赵姨娘,25,1750
赵姨娘,赵姨娘,25,3064
赵姨娘,赵姨娘,25,3075
赵姨娘,赵姨娘,25,3107
赵姨娘,赵姨娘,25,3159
赵姨娘,赵姨娘,25,3246
赵姨娘,赵姨娘,25,3295
赵姨娘,赵姨娘,25,3380
赵姨娘,赵姨娘,25,3516
赵姨娘,赵姨娘,25,3648
赵姨娘,赵姨娘,25,3741
赵姨娘,赵姨娘,25,3856
赵姨娘,赵姨娘,25,3985
赵姨娘,赵姨娘,25,4094
赵姨娘,赵姨娘,25,4185
赵姨娘,赵姨娘,25,4251
赵姨娘,赵姨娘,25,4390
赵姨娘,赵姨娘,25,5322
赵姨娘,赵姨娘,25,6496
赵姨娘,赵姨娘,25,6579
赵姨娘,赵姨娘,25,6852
王子腾,王子腾,25,653
王子腾,王子腾,25,5690
王子腾,王子腾,25,6083
王子腾,王子腾,25,6095
薛姨妈,薛姨妈,25,695
薛姨妈,薛姨妈,25,5749
薛姨妈,薛姨妈,25,5937
薛姨妈,薛姨妈,25,6245
薛蟠,薛蟠,25,5753
薛蟠,薛蟠,25,5923
贾雨村,时飞,25,2318
贾珍,贾珍,25,5968
鸳鸯,鸳鸯,25,7543
金钏,金钏,25,808
玉钏,玉钏,25,795
彩霞,彩霞,25,833
彩霞,彩霞,25,931
彩霞,彩霞,25,1202
彩霞,彩霞,25,1214
彩霞,彩霞,25,1221
彩霞,彩霞,25,1277
彩霞,彩霞,25,1325
彩云,彩云,25,784
周瑞,周瑞,25,5756
周瑞,周瑞,25,5843
碧痕,碧痕,25,407
平儿,平儿,25,5876
平儿,平儿,25,6471
平儿,平儿,25,7829
丰儿,丰儿,25,5879
雪雁,雪雁,25,4560
紫鹃,紫鹃,25,4558
周瑞家的,周瑞家的,25,5756
贾芸,贾芸,25,22
贾芸,贾芸,25,570
贾芸,贾芸,25,6221
贾宝玉,宝玉,26,2
贾宝玉,宝玉,26,50
贾宝玉,宝玉,26,89
贾宝玉,宝玉,26,301
贾宝玉,宝玉,26,653
贾宝玉,宝玉,26,962
贾宝玉,宝玉,26,1358
贾宝玉,宝玉,26,2042
贾宝玉,宝玉,26,2076
贾宝玉,宝玉,26,2177
贾宝玉,宝玉,26,2228
贾宝玉,宝玉,26,2245
贾宝玉,宝玉,26,2321
贾宝玉,宝玉,26,2398
贾宝玉,宝玉,26,2458
贾宝玉,宝玉,26,2495
贾宝玉,宝玉,26,2513
贾宝玉,宝玉,26,2563
贾宝玉,宝玉,26,2627
贾宝玉,宝玉,26,2712
贾宝玉,宝玉,26,2727
贾宝玉,宝玉,26,3210
贾宝玉,宝玉,26,3276
贾宝玉,宝玉,26,3322
贾宝玉,宝玉,26,3327
贾宝玉,宝玉,26,3375
贾宝玉,宝玉,26,3441
贾宝玉,宝玉,26,3473
贾宝玉,宝玉,26,3505
贾宝玉,宝玉,26,3555
贾宝玉,宝玉,26,3624
贾宝玉,宝玉,26,3664
贾宝玉,宝玉,26,3708
贾宝玉,宝玉,26,3737
贾宝玉,宝玉,26,3805
贾宝玉,宝玉,26,3956
贾宝玉,宝玉,26,3974
贾宝玉,宝玉,26,4027
贾宝玉,宝玉,26,4061
贾宝玉,宝玉,26,4155
贾宝玉,宝玉,26,4211
贾宝玉,宝玉,26,4291
贾宝玉,宝玉,26,4372
贾宝玉,宝玉,26,4417
贾宝玉,宝玉,26,4471
贾宝玉,宝玉,26,4480
贾宝玉,宝玉,26,4556
贾宝玉,宝玉,26,4609
贾宝玉,宝玉,26,4703
贾宝玉,宝玉,26,5077
贾宝玉,宝玉,26,5124
贾宝玉,宝玉,26,5250
贾宝玉,宝玉,26,5341
贾宝玉,宝玉,26,5458
贾宝玉,宝玉,26,5541
贾宝玉,宝玉,26,5691
贾宝玉,宝玉,26,5725
贾宝玉,宝玉,26,5927
贾宝玉,宝玉,26,6013
贾宝玉,宝玉,26,6036
贾宝玉,宝玉,26,6198
贾宝玉,宝玉,26,6226
贾宝玉,宝玉,26,6240
贾宝玉,宝玉,26,6283
贾宝玉,宝玉,26,6336
贾宝玉,宝玉,26,6445
贾宝玉,宝玉,26,6471
贾宝玉,宝玉,26,6499
贾宝玉,宝玉,26,6948
贾宝玉,宝玉,26,6987
林黛玉,林黛玉,26,3775
林黛玉,林黛玉,26,4187
林黛玉,林黛玉,26,6436
林黛玉,林黛玉,26,6701
林黛玉,林黛玉,26,6813
林黛玉,林黛玉,26,6956
林黛玉,林黛玉,26,7086
林黛玉,林黛玉,26,7201
林黛玉,黛玉,26,3728
林黛玉,黛玉,26,3776
林黛玉,黛玉,26,3820
林黛玉,黛玉,26,3856
林黛玉,黛玉,26,3883
林黛玉,黛玉,26,3936
林黛玉,黛玉,26,4015
林黛玉,黛玉,26,4106
林黛玉,黛玉,26,4188
林黛玉,黛玉,26,4225
林黛玉,黛玉,26,6437
林黛玉,黛玉,26,6583
林黛玉,黛玉,26,6702
林黛玉,黛玉,26,6814
林黛玉,黛玉,26,6957
林黛玉,黛玉,26,7087
林黛玉,黛玉,26,7202
林黛玉,颦儿,26,7167
林黛玉,林姑娘,26,305
林黛玉,林姑娘,26,332
林黛玉,林姑娘,26,355
林黛玉,林姑娘,26,490
薛宝钗,宝钗,26,1343
薛宝钗,宝钗,26,6316
薛宝钗,宝钗,26,6359
薛宝钗,宝钗,26,6496
薛宝钗,宝钗,26,6610
薛宝钗,宝钗,26,6623
薛宝钗,宝钗,26,6951
袭人,袭人,26,740
袭人,袭人,26,2450
袭人,袭人,26,2492
袭人,袭人,26,3237
袭人,袭人,26,3302
袭人,袭人,26,3346
袭人,袭人,26,4101
袭人,袭人,26,4350
袭人,袭人,26,6205
袭人,袭人,26,6249
晴雯,晴雯,26,796
晴雯,晴雯,26,6594
晴雯,晴雯,26,6616
晴雯,晴雯,26,6669
晴雯,晴雯,26,6773
贾母,老太太,26,326
贾母,老太太,26,649
贾母,老太太,26,4901
贾政,贾政,26,6214
贾政,贾政,26,6441
薛蟠,薛蟠,26,4505
薛蟠,薛蟠,26,4570
薛蟠,薛蟠,26,4577
薛蟠,薛蟠,26,4657
薛蟠,薛蟠,26,4748
薛蟠,薛蟠,26,5044
薛蟠,薛蟠,26,5106
薛蟠,薛蟠,26,5178
薛蟠,薛蟠,26,5313
薛蟠,薛蟠,26,5329
薛蟠,薛蟠,26,5416
薛蟠,薛蟠,26,5477
薛蟠,薛蟠,26,5543
薛蟠,薛蟠,26,5597
薛蟠,薛蟠,26,5842
薛蟠,薛蟠,26,5925
薛蟠,薛蟠,26,6008
薛蟠,薛蟠,26,6114
碧痕,碧痕,26,6597
四儿,四儿,26,5736
佳蕙,佳蕙,26,249
佳蕙,佳蕙,26,268
佳蕙,佳蕙,26,409
佳蕙,佳蕙,26,479
佳蕙,佳蕙,26,534
佳蕙,佳蕙,26,585
佳蕙,佳蕙,26,620
佳蕙,佳蕙,26,919
坠儿,坠儿,26,1710
坠儿,坠儿,26,1722
坠儿,坠儿,26,1761
坠儿,坠儿,26,1794
坠儿,坠儿,26,1845
坠儿,坠儿,26,1857
坠儿,坠儿,26,2755
坠儿,坠儿,26,2794
坠儿,坠儿,26,2853
坠儿,坠儿,26,2893
坠儿,坠儿,26,2937
坠儿,坠儿,26,3098
坠儿,坠儿,26,3117
坠儿,坠儿,26,3146
坠儿,坠儿,26,3174
绮霰,绮霰,26,799
李嬷嬷,李嬷嬷,26,1363
李嬷嬷,李嬷嬷,26,1400
李嬷嬷,李嬷嬷,26,1487
李嬷嬷,李嬷嬷,26,1525
李嬷嬷,李嬷嬷,26,1582
小红,小红,26,2889
小红,小红,26,2902
紫鹃,紫鹃,26,3909
紫鹃,紫鹃,26,4056
紫鹃,紫鹃,26,4067
紫鹃,紫鹃,26,4082
紫鹃,紫鹃,26,4125
莺儿,莺儿,26,1230
贾芸,贾芸,26,57
贾芸,贾芸,26,110
贾芸,贾芸,26,159
贾芸,贾芸,26,1765
贾芸,贾芸,26,1771
贾芸,贾芸,26,1805
贾芸,贾芸,26,1841
贾芸,贾芸,26,1870
贾芸,贾芸,26,1875
贾芸,贾芸,26,1974
贾芸,贾芸,26,2037
贾芸,贾芸,26,2131
贾芸,贾芸,26,2219
贾芸,贾芸,26,2287
贾芸,贾芸,26,2344
贾芸,贾芸,26,2393
贾芸,贾芸,26,2454
贾芸,贾芸,26,2586
贾芸,贾芸,26,2695
贾芸,贾芸,26,2769
贾芸,贾芸,26,2869
贾芸,贾芸,26,2913
贾芸,贾芸,26,3046
贾芸,贾芸,26,3191
贾芸,贾芸,26,3215
冯紫英,冯紫英,26,5471
冯紫英,冯紫英,26,5496
冯紫英,冯紫英,26,5517
冯紫英,冯紫英,26,5630
冯紫英,冯紫英,26,5870
冯紫英,冯紫英,26,5942
冯紫英,冯紫英,26,6025
冯紫英,冯紫英,26,6060
冯紫英,冯紫英,26,6152
贾兰,贾兰,26,3455
贾兰,贾兰,26,3526
贾宝玉,宝玉,27,25
贾宝玉,宝玉,27,43
贾宝玉,宝玉,27,55
贾宝玉,宝玉,27,73
贾宝玉,宝玉,27,700
贾宝玉,宝玉,27,717
贾宝玉,宝玉,27,781
贾宝玉,宝玉,27,1460
贾宝玉,宝玉,27,2268
贾宝玉,宝玉,27,3986
贾宝玉,宝玉,27,4167
贾宝玉,宝玉,27,4268
贾宝玉,宝玉,27,4329
贾宝玉,宝玉,27,4435
贾宝玉,宝玉,27,4467
贾宝玉,宝玉,27,4516
贾宝玉,宝玉,27,4561
贾宝玉,宝玉,27,4594
贾宝玉,宝玉,27,4674
贾宝玉,宝玉,27,4815
贾宝玉,宝玉,27,4921
贾宝玉,宝玉,27,5232
贾宝玉,宝玉,27,5565
贾宝玉,宝玉,27,5576
贾宝玉,宝玉,27,5700
贾宝玉,宝玉,27,5797
贾宝玉,宝玉,27,6288
贾宝玉,宝二爷,27,2245
贾宝玉,宝二爷,27,3795
林黛玉,林黛玉,27,2
林黛玉,林黛玉,27,127
林黛玉,林黛玉,27,256
林黛玉,林黛玉,27,548
林黛玉,林黛玉,27,720
林黛玉,林黛玉,27,754
林黛玉,林黛玉,27,4114
林黛玉,林黛玉,27,4201
林黛玉,林黛玉,27,4303
林黛玉,林黛玉,27,5582
林黛玉,林黛玉,27,5747
林黛玉,黛玉,27,3
林黛玉,黛玉,27,128
林黛玉,黛玉,27,257
林黛玉,黛玉,27,549
林黛玉,黛玉,27,721
林黛玉,黛玉,27,755
林黛玉,黛玉,27,788
林黛玉,黛玉,27,4115
林黛玉,黛玉,27,4202
林黛玉,黛玉,27,4304
林黛玉,黛玉,27,4418
林黛玉,黛玉,27,5583
林黛玉,黛玉,27,5748
林黛玉,颦儿,27,1586
林黛玉,林姑娘,27,676
林黛玉,林姑娘,27,1657
林黛玉,林姑娘,27,1675
林黛玉,林姑娘,27,1694
林黛玉,林姑娘,27,1868
林黛玉,林姑娘,27,1955
林黛玉,林妹妹,27,559
薛宝钗,宝钗,27,19
薛宝钗,宝钗,27,68
薛宝钗,宝钗,27,507
薛宝钗,宝钗,27,583
薛宝钗,宝钗,27,650
薛宝钗,宝钗,27,706
薛宝钗,宝钗,27,850
薛宝钗,宝钗,27,909
薛宝钗,宝钗,27,938
薛宝钗,宝钗,27,1000
薛宝钗,宝钗,27,1392
薛宝钗,宝钗,27,1569
薛宝钗,宝钗,27,1625
薛宝钗,宝钗,27,1643
薛宝钗,宝钗,27,1681
薛宝钗,宝钗,27,1839
薛宝钗,宝钗,27,1851
薛宝钗,宝钗,27,2477
薛宝钗,宝钗,27,4405
薛宝钗,宝钗,27,5511
薛宝钗,宝钗,27,5689
薛宝钗,宝姑娘,27,1944
香菱,香菱,27,532
香菱,香菱,27,2002
袭人,袭人,27,27
袭人,袭人,27,5050
袭人,袭人,27,5053
晴雯,晴雯,27,2530
晴雯,晴雯,27,2735
王熙凤,凤姐儿,27,2036
王熙凤,凤姐儿,27,2871
王熙凤,凤姐儿,27,2884
王熙凤,凤姐,27,522
王熙凤,凤姐,27,2036
王熙凤,凤姐,27,2059
王熙凤,凤姐,27,2080
王熙凤,凤姐,27,2202
王熙凤,凤姐,27,2253
王熙凤,凤姐,27,2394
王熙凤,凤姐,27,2871
王熙凤,凤姐,27,2884
王熙凤,凤姐,27,3010
王熙凤,凤姐,27,3227
王熙凤,凤姐,27,3430
王熙凤,凤姐,27,3512
王熙凤,凤姐,27,3630
王熙凤,凤姐,27,3665
王熙凤,凤姐,27,3809
王熙凤,凤姐,27,3972
王熙凤,凤姐,27,4085
王夫人,王夫人,27,4076
巧姐,巧姐,27,526
贾探春,探春,27,513
贾探春,探春,27,2475
贾探春,探春,27,2508
贾探春,探春,27,4407
贾探春,探春,27,4440
贾探春,探春,27,4494
贾探春,探春,27,4543
贾探春,探春,27,4572
贾探春,探春,27,4615
贾探春,探春,27,4734
贾探春,探春,27,4851
贾探春,探春,27,5101
贾探春,探春,27,5261
贾探春,探春,27,5563
贾惜春,惜春,27,516
贾惜春,惜春,27,5887
李纨,李纨,27,519
赵姨娘,赵姨娘,27,5061
贾迎春,迎春,27,510
贾迎春,迎春,27,552
入画,入画,27,2518
文官,文官,27,624
文官,文官,27,1999
麝月,麝月,27,2512
碧痕,碧痕,27,2621
坠儿,坠儿,27,1616
坠儿,坠儿,27,1667
坠儿,坠儿,27,1858
坠儿,坠儿,27,1885
坠儿,坠儿,27,1911
绮霰,绮霰,27,2656
平儿,平儿,27,3371
旺儿,旺儿,27,2971
林之孝,林之孝,27,3658
林之孝,林之孝,27,3694
司棋,司棋,27,2005
司棋,司棋,27,2407
司棋,司棋,27,2446
雪雁,雪雁,27,121
紫鹃,紫鹃,27,119
紫鹃,紫鹃,27,4208
莺儿,莺儿,27,2521
贾宝玉,宝玉,28,20
贾宝玉,宝玉,28,91
贾宝玉,宝玉,28,424
贾宝玉,宝玉,28,490
贾宝玉,宝玉,28,602
贾宝玉,宝玉,28,654
贾宝玉,宝玉,28,682
贾宝玉,宝玉,28,735
贾宝玉,宝玉,28,1045
贾宝玉,宝玉,28,1256
贾宝玉,宝玉,28,1326
贾宝玉,宝玉,28,1393
贾宝玉,宝玉,28,1500
贾宝玉,宝玉,28,1597
贾宝玉,宝玉,28,1681
贾宝玉,宝玉,28,1718
贾宝玉,宝玉,28,1774
贾宝玉,宝玉,28,1866
贾宝玉,宝玉,28,1918
贾宝玉,宝玉,28,1963
贾宝玉,宝玉,28,2028
贾宝玉,宝玉,28,2252
贾宝玉,宝玉,28,2567
贾宝玉,宝玉,28,2592
贾宝玉,宝玉,28,2732
贾宝玉,宝玉,28,2819
贾宝玉,宝玉,28,2830
贾宝玉,宝玉,28,2922
贾宝玉,宝玉,28,2937
贾宝玉,宝玉,28,2957
贾宝玉,宝玉,28,2993
贾宝玉,宝玉,28,3036
贾宝玉,宝玉,28,3136
贾宝玉,宝玉,28,3161
贾宝玉,宝玉,28,3256
贾宝玉,宝玉,28,3314
贾宝玉,宝玉,28,3343
贾宝玉,宝玉,28,3369
贾宝玉,宝玉,28,3404
贾宝玉,宝玉,28,3456
贾宝玉,宝玉,28,3527
贾宝玉,宝玉,28,3581
贾宝玉,宝玉,28,3617
贾宝玉,宝玉,28,3676
贾宝玉,宝玉,28,3724
贾宝玉,宝玉,28,3765
贾宝玉,宝玉,28,3868
贾宝玉,宝玉,28,4022
贾宝玉,宝玉,28,4107
贾宝玉,宝玉,28,4142
贾宝玉,宝玉,28,4189
贾宝玉,宝玉,28,4212
贾宝玉,宝玉,28,4251
贾宝玉,宝玉,28,4275
贾宝玉,宝玉,28,4496
贾宝玉,宝玉,28,4606
贾宝玉,宝玉,28,4923
贾宝玉,宝玉,28,4996
贾宝玉,宝玉,28,5239
贾宝玉,宝玉,28,5398
贾宝玉,宝玉,28,5527
贾宝玉,宝玉,28,6247
贾宝玉,宝玉,28,6878
贾宝玉,宝玉,28,6881
贾宝玉,宝玉,28,6977
贾宝玉,宝玉,28,7009
贾宝玉,宝玉,28,7108
贾宝玉,宝玉,28,7275
贾宝玉,宝玉,28,7357
贾宝玉,宝玉,28,7500
贾宝玉,宝玉,28,7536
贾宝玉,宝玉,28,7598
贾宝玉,宝玉,28,7742
贾宝玉,宝玉,28,7777
贾宝玉,宝玉,28,7797
贾宝玉,宝玉,28,7832
贾宝玉,宝玉,28,7863
贾宝玉,宝玉,28,7892
贾宝玉,宝玉,28,7959
贾宝玉,宝玉,28,8109
贾宝玉,宝玉,28,8246
贾宝玉,宝玉,28,8365
贾宝玉,宝玉,28,8455
贾宝玉,宝玉,28,8493
贾宝玉,宝玉,28,8524
贾宝玉,宝玉,28,8582
贾宝玉,宝玉,28,8691
贾宝玉,宝玉,28,8799
贾宝玉,宝玉,28,8921
贾宝玉,宝玉,28,8975
贾宝玉,宝玉,28,8992
贾宝玉,宝玉,28,9009
贾宝玉,宝玉,28,9045
贾宝玉,宝玉,28,9080
贾宝玉,宝玉,28,9109
贾宝玉,宝玉,28,9383
贾宝玉,宝玉,28,9390
贾宝玉,宝二爷,28,4338
贾宝玉,宝二爷,28,4379
贾宝玉,宝兄弟,28,2359
贾宝玉,宝兄弟,28,2432
贾宝玉,宝兄弟,28,3993
林黛玉,林黛玉,28,2
林黛玉,林黛玉,28,172
林黛玉,林黛玉,28,368
林黛玉,林黛玉,28,427
林黛玉,林黛玉,28,549
林黛玉,林黛玉,28,594
林黛玉,林黛玉,28,703
林黛玉,林黛玉,28,1285
林黛玉,林黛玉,28,1355
林黛玉,林黛玉,28,1543
林黛玉,林黛玉,28,1569
林黛玉,林黛玉,28,2305
林黛玉,林黛玉,28,2735
林黛玉,林黛玉,28,2924
林黛玉,林黛玉,28,2931
林黛玉,林黛玉,28,2964
林黛玉,林黛玉,28,3177
林黛玉,林黛玉,28,3917
林黛玉,林黛玉,28,4004
林黛玉,林黛玉,28,4078
林黛玉,林黛玉,28,4135
林黛玉,林黛玉,28,4159
林黛玉,林黛玉,28,8485
林黛玉,林黛玉,28,8517
林黛玉,林黛玉,28,8643
林黛玉,林黛玉,28,8753
林黛玉,林黛玉,28,8816
林黛玉,林黛玉,28,9014
林黛玉,林黛玉,28,9030
林黛玉,林黛玉,28,9241
林黛玉,林黛玉,28,9284
林黛玉,林黛玉,28,9345
林黛玉,黛玉,28,3
林黛玉,黛玉,28,173
林黛玉,黛玉,28,200
林黛玉,黛玉,28,369
林黛玉,黛玉,28,428
林黛玉,黛玉,28,505
林黛玉,黛玉,28,510
林黛玉,黛玉,28,550
林黛玉,黛玉,28,595
林黛玉,黛玉,28,672
林黛玉,黛玉,28,704
林黛玉,黛玉,28,1006
林黛玉,黛玉,28,1203
林黛玉,黛玉,28,1286
林黛玉,黛玉,28,1356
林黛玉,黛玉,28,1426
林黛玉,黛玉,28,1544
林黛玉,黛玉,28,1570
林黛玉,黛玉,28,2306
林黛玉,黛玉,28,2736
林黛玉,黛玉,28,2767
林黛玉,黛玉,28,2781
林黛玉,黛玉,28,2925
林黛玉,黛玉,28,2932
林黛玉,黛玉,28,2965
林黛玉,黛玉,28,3178
林黛玉,黛玉,28,3751
林黛玉,黛玉,28,3803
林黛玉,黛玉,28,3842
林黛玉,黛玉,28,3918
林黛玉,黛玉,28,3944
林黛玉,黛玉,28,4005
林黛玉,黛玉,28,4079
林黛玉,黛玉,28,4136
林黛玉,黛玉,28,4160
林黛玉,黛玉,28,4223
林黛玉,黛玉,28,8486
林黛玉,黛玉,28,8518
林黛玉,黛玉,28,8644
林黛玉,黛玉,28,8754
林黛玉,黛玉,28,8817
林黛玉,黛玉,28,9015
林黛玉,黛玉,28,9031
林黛玉,黛玉,28,9242
林黛玉,黛玉,28,9285
林黛玉,黛玉,28,9346
林黛玉,林姑娘,28,3117
林黛玉,林姑娘,28,8182
林黛玉,林姑娘,28,8265
林黛玉,林姑娘,28,8392
林黛玉,林姑娘,28,8435
林黛玉,林妹妹,28,1608
林黛玉,林妹妹,28,2890
林黛玉,林妹妹,28,3238
林黛玉,林妹妹,28,3703
林黛玉,林妹妹,28,3906
林黛玉,林妹妹,28,9144
薛宝钗,薛宝钗,28,8928
薛宝钗,薛宝钗,28,9325
薛宝钗,宝钗,28,218
薛宝钗,宝钗,28,239
薛宝钗,宝钗,28,1827
薛宝钗,宝钗,28,2197
薛宝钗,宝钗,28,2310
薛宝钗,宝钗,28,2778
薛宝钗,宝钗,28,3076
薛宝钗,宝钗,28,3098
薛宝钗,宝钗,28,3225
薛宝钗,宝钗,28,3880
薛宝钗,宝钗,28,3898
薛宝钗,宝钗,28,3963
薛宝钗,宝钗,28,4025
薛宝钗,宝钗,28,4051
薛宝钗,宝钗,28,8862
薛宝钗,宝钗,28,8877
薛宝钗,宝钗,28,8929
薛宝钗,宝钗,28,9069
薛宝钗,宝钗,28,9093
薛宝钗,宝钗,28,9197
薛宝钗,宝钗,28,9212
薛宝钗,宝钗,28,9260
薛宝钗,宝钗,28,9326
薛宝钗,宝姐姐,28,898
薛宝钗,宝姐姐,28,1341
薛宝钗,宝姐姐,28,2192
薛宝钗,宝姐姐,28,2796
薛宝钗,宝姐姐,28,2845
薛宝钗,宝姐姐,28,8279
薛宝钗,宝姐姐,28,9052
薛宝钗,宝丫头,28,2239
薛宝钗,宝丫头,28,8824
薛宝钗,宝姑娘,28,1468
薛宝钗,宝姑娘,28,8175
薛宝钗,宝姑娘,28,8559
香菱,香菱,28,221
袭人,袭人,28,224
袭人,袭人,28,6739
袭人,袭人,28,6852
袭人,袭人,28,7512
袭人,袭人,28,7566
袭人,袭人,28,7613
袭人,袭人,28,7650
袭人,袭人,28,7766
袭人,袭人,28,7849
袭人,袭人,28,7911
袭人,袭人,28,7981
袭人,袭人,28,8131
袭人,袭人,28,8296
晴雯,晴雯,28,9
贾母,老太太,28,1582
贾母,老太太,28,3622
贾母,老太太,28,4030
贾母,老太太,28,8136
贾母,老太太,28,8329
贾母,老太太,28,8343
贾母,老太太,28,8716
贾母,贾母,28,2914
贾母,贾母,28,3166
贾母,贾母,28,3643
贾母,贾母,28,3657
贾母,贾母,28,3711
贾母,贾母,28,3890
贾母,贾母,28,8475
贾母,贾母,28,8914
王熙凤,凤姐儿,28,3277
王熙凤,凤姐儿,28,3432
